80.37 ,37.23 
-1.57 ,-49.19 
-91.10 ,-126.84 
-127.98 ,-115.78 
46.47 ,4.11 
-66.01 ,-41.23 
27.65 ,67.85 
-38.83 ,52.62 
-55.66 ,-80.19 
30.83 ,-62.21 
73.63 ,54.15 
113.01 ,66.94 
-45.31 ,8.67 
101.31 ,90.05 
165.54 ,165.94 
30.39 ,-29.42 
-23.24 ,-87.92 
-106.50 ,16.04 
-40.79 ,-110.78 
70.09 ,-51.76 
24.13 ,33.76 
-59.03 ,-154.50 
44.16 ,37.83 
-55.97 ,1.98 
4.28 ,-48.12 
142.94 ,84.48 
16.10 ,14.56 
-134.44 ,-61.86 
-28.52 ,-14.30 
41.76 ,44.04 
42.83 ,46.11 
-31.02 ,-129.55 
155.71 ,129.26 
-28.20 ,8.43 
-6.44 ,35.33 
13.69 ,-13.50 
66.54 ,20.35 
-18.88 ,-46.44 
78.66 ,71.32 
35.78 ,-22.36 
39.20 ,77.23 
-67.52 ,8.28 
-8.04 ,-31.83 
-1.59 ,51.43 
-106.10 ,-65.27 
-71.87 ,-19.58 
-49.38 ,58.63 
27.33 ,-4.50 
3.74 ,-8.36 
88.93 ,42.80 
-32.60 ,20.02 
-95.51 ,10.70 
-67.75 ,-8.69 
2.48 ,-13.03 
96.64 ,-51.69 
34.45 ,69.52 
-53.84 ,9.00 
-23.19 ,-39.20 
-12.10 ,48.28 
118.15 ,71.23 
-11.78 ,-27.57 
-101.62 ,-34.89 
82.89 ,-47.80 
-74.24 ,56.92 
42.17 ,-10.39 
85.70 ,13.83 
43.27 ,72.54 
3.15 ,41.07 
4.90 ,-22.28 
-30.84 ,-0.41 
63.05 ,53.00 
-31.19 ,-47.43 
87.16 ,89.51 
-11.17 ,-184.96 
-61.16 ,-50.65 
6.34 ,43.26 
3.59 ,22.32 
-1.14 ,-55.81 
-103.85 ,-13.49 
45.74 ,36.70 
-65.36 ,17.35 
22.82 ,-143.77 
-7.50 ,-16.09 
35.01 ,-87.92 
2.50 ,19.24 
59.82 ,68.75 
110.51 ,-48.11 
21.82 ,47.51 
-0.88 ,-46.01 
-49.92 ,6.31 
-45.64 ,59.27 
23.95 ,31.51 
25.47 ,15.81 
88.13 ,112.10 
42.65 ,30.63 
-8.34 ,-31.88 
6.98 ,-18.52 
54.49 ,21.36 
3.46 ,38.71 
-13.46 ,-28.69 
-32.27 ,-43.84 
56.06 ,-15.39 
-8.00 ,-9.58 
15.08 ,57.94 
-20.73 ,2.20 
-15.66 ,-19.21 
89.12 ,80.59 
4.20 ,54.37 
-1.42 ,-17.94 
-62.46 ,-34.60 
-86.63 ,-30.78 
100.43 ,110.63 
35.99 ,8.79 
58.26 ,76.40 
103.05 ,104.13 
42.05 ,15.40 
12.77 ,-1.06 
17.06 ,38.80 
55.79 ,-17.65 
-0.05 ,-85.23 
-36.15 ,11.59 
-26.29 ,30.18 
40.85 ,52.11 
53.02 ,-33.66 
-1.29 ,94.59 
2.03 ,3.63 
18.10 ,69.37 
-21.59 ,26.35 
-14.24 ,-40.70 
46.67 ,-85.29 
190.15 ,32.40 
-27.54 ,-45.07 
17.12 ,-18.86 
82.05 ,39.44 
51.71 ,-34.16 
12.92 ,83.10 
25.05 ,-40.16 
-90.50 ,-107.43 
-68.42 ,-35.04 
115.46 ,82.79 
104.90 ,16.24 
31.93 ,-24.34 
25.14 ,-63.80 
84.64 ,26.17 
-90.05 ,-4.86 
8.57 ,-38.60 
-26.49 ,-14.11 
-19.27 ,-12.47 
-9.03 ,19.49 
41.73 ,33.51 
160.10 ,51.64 
20.70 ,-12.57 
89.19 ,52.38 
-25.20 ,-22.83 
-86.59 ,-30.64 
-38.72 ,-18.32 
3.53 ,56.91 
28.20 ,60.35 
41.11 ,99.72 
32.12 ,27.17 
-7.17 ,44.70 
-96.89 ,-85.91 
-87.74 ,-74.69 
74.52 ,0.83 
11.25 ,47.62 
-52.25 ,1.23 
43.08 ,89.45 
-78.92 ,-189.99 
-80.75 ,-15.20 
-17.08 ,-62.42 
88.12 ,-14.27 
40.29 ,54.56 
-3.30 ,50.27 
-63.59 ,-25.81 
29.21 ,62.64 
-91.53 ,-108.06 
12.37 ,-8.09 
-109.18 ,26.58 
-36.64 ,54.20 
-54.36 ,-124.93 
4.95 ,-7.56 
55.64 ,60.27 
68.06 ,21.90 
-22.14 ,-13.91 
-6.22 ,-5.45 
-74.79 ,-111.57 
-29.24 ,-45.59 
58.83 ,60.80 
-46.14 ,20.16 
102.79 ,39.08 
18.14 ,44.79 
-33.54 ,-88.49 
7.03 ,48.74 
32.59 ,34.68 
20.58 ,34.30 
-8.99 ,-96.51 
-128.02 ,-14.09 
-94.16 ,-132.98 
-6.24 ,-117.46 
18.14 ,13.97 
-70.32 ,41.66 
-80.86 ,-85.15 
-8.71 ,-71.37 
-38.90 ,-94.80 
-75.11 ,-15.26 
47.25 ,69.04 
53.43 ,-2.51 
-68.08 ,-105.02 
6.21 ,52.72 
-108.53 ,-117.05 
-40.87 ,-53.78 
-82.36 ,-65.75 
64.49 ,76.09 
36.88 ,-50.59 
65.96 ,0.66 
25.00 ,62.57 
-38.79 ,-33.64 
-12.66 ,28.16 
-2.83 ,-6.65 
17.37 ,-74.58 
15.18 ,30.11 
-2.30 ,23.79 
44.08 ,34.90 
-21.83 ,-11.50 
70.74 ,28.35 
21.54 ,-62.74 
5.84 ,89.20 
-34.71 ,12.00 
41.37 ,-0.07 
-25.05 ,-46.81 
-6.24 ,94.91 
33.92 ,57.29 
24.51 ,35.99 
3.06 ,77.59 
44.06 ,-151.69 
37.40 ,13.83 
-42.25 ,-61.77 
63.85 ,58.70 
75.32 ,-9.78 
43.17 ,19.63 
-35.77 ,-88.02 
-63.22 ,-28.49 
-16.29 ,-22.25 
-32.31 ,-90.58 
19.58 ,-113.03 
-32.39 ,18.69 
69.81 ,30.85 
-34.78 ,-22.42 
-17.05 ,-8.13 
-125.85 ,-14.00 
103.75 ,30.74 
-11.60 ,4.94 
138.44 ,14.27 
2.72 ,56.23 
9.78 ,24.08 
17.73 ,94.17 
-11.82 ,-37.70 
-72.36 ,56.32 
-24.62 ,-9.26 
53.75 ,99.98 
23.27 ,11.82 
-49.26 ,-38.89 
-0.66 ,-58.02 
-55.72 ,38.56 
-83.50 ,-109.59 
-28.23 ,-16.24 
48.64 ,109.47 
-39.67 ,-13.72 
43.18 ,-16.85 
21.91 ,26.48 
-69.70 ,-72.52 
-40.08 ,-65.21 
-77.38 ,-34.85 
13.30 ,21.49 
75.53 ,28.51 
-29.37 ,11.79 
26.35 ,47.67 
61.06 ,1.35 
-0.32 ,59.01 
15.62 ,-5.71 
-15.03 ,-84.42 
-22.53 ,17.08 
-87.84 ,-2.80 
22.53 ,39.72 
-8.66 ,43.15 
101.39 ,52.23 
-23.91 ,66.76 
18.42 ,37.70 
34.36 ,-143.99 
-49.29 ,-62.63 
-7.86 ,4.23 
18.10 ,118.51 
-69.92 ,-105.80 
56.54 ,53.67 
-42.32 ,-68.03 
-1.73 ,57.71 
-12.28 ,-38.82 
-10.80 ,1.63 
-19.03 ,-3.08 
77.39 ,45.35 
26.37 ,-9.43 
41.63 ,0.10 
-51.93 ,-52.50 
-73.49 ,-38.53 
-74.57 ,-15.74 
-62.55 ,-49.86 
-1.30 ,43.33 
94.81 ,79.92 
58.96 ,-38.77 
-102.37 ,-94.19 
-45.80 ,-47.34 
74.80 ,92.66 
-20.17 ,43.35 
7.17 ,4.96 
-96.30 ,45.72 
7.59 ,56.48 
-10.91 ,38.13 
35.83 ,-45.62 
59.14 ,39.79 
88.45 ,42.19 
-15.43 ,1.63 
88.11 ,78.59 
-11.75 ,69.12 
-9.14 ,32.66 
3.09 ,36.31 
-79.51 ,18.68 
-116.60 ,19.98 
-20.51 ,-33.75 
76.98 ,12.68 
59.62 ,34.09 
105.33 ,71.38 
97.57 ,-17.84 
-37.10 ,31.61 
3.58 ,-27.49 
24.35 ,-35.49 
13.73 ,40.07 
14.77 ,23.16 
-89.26 ,-31.21 
-33.16 ,56.88 
79.19 ,-1.24 
-98.80 ,-128.03 
30.88 ,3.69 
114.90 ,63.70 
-39.93 ,10.46 
15.88 ,34.02 
-51.36 ,-64.83 
-17.60 ,-36.63 
-83.92 ,-124.92 
5.84 ,61.78 
-31.31 ,-53.78 
-17.22 ,28.52 
-27.29 ,-24.60 
-2.52 ,-19.11 
23.01 ,4.83 
68.51 ,52.53 
38.22 ,30.23 
27.79 ,-17.85 
-23.79 ,-1.48 
49.96 ,79.90 
-29.27 ,16.37 
28.44 ,-19.52 
-16.32 ,-92.92 
113.31 ,13.80 
43.63 ,35.46 
-88.66 ,-84.57 
59.66 ,101.75 
-13.31 ,-26.86 
-93.08 ,-49.79 
73.43 ,-5.60 
46.83 ,101.76 
-42.38 ,81.60 
-63.58 ,-7.87 
-44.98 ,-23.77 
-24.50 ,-27.50 
-31.70 ,-15.74 
-88.41 ,16.56 
20.28 ,-18.26 
-60.47 ,2.16 
-36.11 ,16.18 
30.04 ,8.77 
-88.23 ,-79.54 
46.85 ,25.00 
-6.17 ,99.75 
-52.89 ,-55.41 
-2.52 ,47.29 
2.07 ,34.45 
81.16 ,-4.58 
-25.60 ,-32.06 
100.82 ,10.51 
53.43 ,3.82 
9.18 ,-57.06 
82.98 ,79.26 
5.33 ,46.81 
151.91 ,125.94 
14.31 ,-24.68 
18.52 ,19.11 
43.34 ,59.67 
47.77 ,67.69 
-11.54 ,-180.77 
52.08 ,2.68 
-1.81 ,-103.70 
3.92 ,-37.93 
38.46 ,40.42 
23.39 ,17.87 
82.24 ,-18.24 
-58.71 ,-69.98 
-110.57 ,-93.22 
-19.73 ,-20.90 
-76.63 ,-78.75 
-47.94 ,-45.17 
-70.82 ,13.10 
-75.50 ,-17.21 
-17.42 ,30.17 
-67.52 ,-55.76 
-23.27 ,-38.80 
87.75 ,5.58 
16.30 ,-1.60 
-48.03 ,14.88 
-99.58 ,-82.67 
-11.33 ,-18.58 
-63.77 ,-112.56 
-41.51 ,45.95 
14.73 ,34.54 
33.35 ,39.20 
-21.30 ,-18.25 
-125.68 ,-36.14 
-0.83 ,9.61 
-44.71 ,22.37 
112.08 ,206.73 
37.83 ,-2.77 
55.52 ,-10.79 
38.44 ,30.44 
18.96 ,-53.69 
-31.17 ,-47.29 
-22.30 ,12.72 
24.74 ,41.21 
-75.38 ,-86.12 
-64.06 ,68.23 
-96.66 ,33.82 
25.73 ,38.77 
29.52 ,51.85 
-13.59 ,-34.52 
69.43 ,57.61 
-23.42 ,-39.04 
-7.13 ,-57.72 
64.42 ,-28.00 
-8.11 ,-59.37 
-55.86 ,-113.92 
10.42 ,10.81 
-83.16 ,-35.71 
74.78 ,113.43 
110.83 ,107.06 
-3.21 ,-56.40 
12.26 ,-8.72 
-0.84 ,-7.87 
-94.49 ,-28.42 
26.85 ,31.37 
-58.82 ,70.83 
9.24 ,7.51 
21.66 ,-33.68 
61.38 ,-35.30 
64.68 ,73.79 
43.12 ,-43.82 
-60.80 ,-83.83 
65.42 ,86.78 
14.71 ,57.01 
-5.93 ,32.26 
54.84 ,71.93 
40.02 ,58.46 
13.79 ,50.68 
15.37 ,69.81 
-36.36 ,-27.67 
-15.26 ,-3.97 
-0.23 ,22.88 
75.08 ,-15.32 
-100.61 ,1.87 
140.50 ,131.17 
-6.70 ,-53.69 
-15.89 ,-43.70 
144.89 ,91.98 
-8.79 ,29.90 
33.40 ,79.75 
-25.59 ,-46.92 
-61.51 ,-63.19 
49.36 ,-26.39 
-34.68 ,-46.93 
-121.09 ,7.09 
-32.70 ,-68.14 
-2.20 ,78.42 
5.45 ,78.97 
97.50 ,-27.73 
11.02 ,120.09 
17.68 ,-34.60 
-70.27 ,-124.55 
6.12 ,45.59 
71.78 ,40.37 
-30.22 ,59.21 
-17.24 ,-39.27 
-50.44 ,-85.45 
86.13 ,66.22 
-32.67 ,-38.00 
155.00 ,28.85 
-74.03 ,-18.05 
177.40 ,36.75 
-105.29 ,14.44 
9.39 ,32.98 
65.97 ,41.42 
3.86 ,-37.13 
33.98 ,32.33 
73.00 ,-12.71 
-65.42 ,-108.17 
48.40 ,60.64 
-11.93 ,-32.39 
104.68 ,55.66 
-101.68 ,83.88 
-56.23 ,-20.34 
-77.31 ,-42.74 
-1.43 ,-15.77 
-13.55 ,-46.17 
-120.59 ,-65.01 
-52.55 ,-102.56 
-51.69 ,-16.68 
98.87 ,-5.37 
-114.80 ,-109.31 
62.76 ,33.55 
33.82 ,17.08 
-36.55 ,59.40 
-59.15 ,-80.87 
40.00 ,7.45 
-20.85 ,-9.09 
155.09 ,89.58 
37.35 ,23.48 
65.32 ,107.27 
-9.73 ,114.44 
-118.66 ,-131.30 
-19.10 ,-41.03 
54.69 ,87.70 
-5.80 ,-11.31 
-73.27 ,-22.87 
17.37 ,78.88 
-5.75 ,-19.51 
22.80 ,53.11 
0.43 ,8.00 
-55.22 ,-36.86 
89.91 ,75.23 
-43.41 ,3.96 
-75.81 ,38.55 
2.65 ,-76.67 
-0.64 ,8.94 
212.82 ,113.29 
-66.48 ,-113.96 
5.86 ,54.20 
40.24 ,-22.08 
-0.13 ,-43.22 
-49.82 ,9.30 
114.45 ,-19.60 
-23.05 ,-64.90 
-47.19 ,-17.20 
-40.42 ,-44.56 
43.94 ,78.71 
77.68 ,33.01 
178.65 ,135.35 
-18.93 ,-64.47 
26.81 ,11.01 
-38.25 ,-34.21 
-24.48 ,-24.04 
-89.07 ,-50.04 
-65.95 ,-18.39 
-79.48 ,-71.63 
33.58 ,20.47 
59.32 ,37.32 
-19.44 ,5.32 
2.16 ,94.79 
10.45 ,-34.88 
-30.38 ,-58.13 
-35.70 ,-30.23 
29.11 ,-23.81 
65.60 ,48.27 
14.83 ,-33.03 
34.08 ,14.94 
7.05 ,-8.98 
-46.22 ,8.67 
-50.68 ,57.42 
15.10 ,-15.77 
-85.41 ,-32.60 
64.78 ,23.66 
-78.67 ,8.06 
-0.86 ,-23.39 
2.63 ,-46.09 
-59.94 ,61.65 
11.97 ,-78.93 
-65.23 ,-87.51 
2.17 ,54.16 
-15.14 ,-35.98 
87.00 ,89.49 
81.66 ,32.02 
-127.81 ,-102.32 
12.56 ,-51.00 
23.85 ,-21.89 
-29.64 ,64.78 
62.80 ,-65.09 
37.25 ,-5.17 
53.35 ,51.64 
-89.60 ,-45.19 
36.43 ,-83.05 
-5.34 ,6.10 
-29.75 ,-19.37 
-95.34 ,-8.86 
-91.80 ,-18.72 
-99.13 ,-59.33 
-55.00 ,-38.06 
85.90 ,51.07 
-63.28 ,-25.68 
139.65 ,10.91 
-8.19 ,-14.63 
36.33 ,30.47 
28.92 ,49.38 
-9.59 ,-21.54 
11.86 ,112.43 
-53.44 ,-66.66 
-9.74 ,-6.12 
-24.77 ,-17.85 
-81.13 ,-93.46 
51.18 ,58.66 
-58.38 ,-53.98 
62.25 ,36.70 
-33.44 ,-40.35 
-37.65 ,38.43 
49.12 ,19.58 
11.13 ,-20.84 
-28.52 ,-49.43 
-42.30 ,16.18 
47.33 ,47.51 
66.67 ,47.94 
32.71 ,24.14 
44.68 ,-27.80 
95.47 ,26.71 
29.14 ,-62.91 
39.22 ,-18.15 
-73.81 ,-30.15 
-155.30 ,-43.14 
-67.13 ,-55.37 
-27.42 ,68.42 
3.65 ,49.12 
-2.75 ,-32.44 
-27.51 ,-67.43 
19.09 ,-61.72 
65.29 ,16.97 
-64.03 ,-29.05 
5.63 ,100.54 
-14.64 ,-2.74 
-33.00 ,-30.73 
20.85 ,12.08 
47.88 ,94.50 
2.35 ,22.69 
-38.51 ,11.94 
37.03 ,42.44 
-7.96 ,21.90 
35.54 ,-47.76 
-49.08 ,-36.63 
-48.82 ,44.39 
-8.34 ,-15.02 
3.44 ,-24.42 
-9.33 ,-3.20 
-56.06 ,10.88 
23.00 ,-14.32 
-68.90 ,-12.11 
-45.11 ,-9.03 
-33.65 ,-57.63 
147.48 ,80.09 
-56.45 ,-28.99 
24.68 ,82.72 
-36.42 ,58.07 
-22.26 ,11.97 
144.84 ,32.59 
-75.81 ,0.30 
28.37 ,25.29 
-44.04 ,-58.58 
-90.87 ,-51.17 
7.49 ,-45.37 
14.71 ,-5.45 
49.84 ,12.67 
41.55 ,-64.38 
-5.55 ,50.44 
89.74 ,67.66 
-35.35 ,-67.76 
75.88 ,42.22 
77.96 ,-100.39 
126.81 ,-20.35 
-45.93 ,-21.41 
97.77 ,56.50 
30.81 ,16.51 
-32.23 ,-0.11 
-66.62 ,2.64 
10.47 ,-107.02 
-62.97 ,1.14 
105.22 ,94.04 
22.99 ,50.48 
-82.25 ,-14.53 
85.78 ,3.42 
-15.45 ,10.51 
-81.35 ,-75.40 
85.83 ,87.80 
94.62 ,34.37 
-34.36 ,-56.62 
-0.42 ,-27.98 
-41.36 ,-39.34 
-85.46 ,-88.07 
-44.74 ,-41.85 
69.20 ,17.34 
-59.39 ,14.33 
-19.82 ,-45.99 
-4.84 ,38.28 
-33.37 ,0.19 
-2.12 ,-12.83 
17.89 ,-67.81 
-93.81 ,-37.74 
-83.55 ,-87.87 
81.89 ,64.87 
43.42 ,-70.65 
20.24 ,-39.47 
-48.13 ,-124.91 
-36.83 ,-23.99 
19.67 ,155.32 
23.46 ,-66.13 
-20.26 ,34.81 
-14.52 ,-3.54 
70.28 ,67.40 
88.01 ,-46.95 
17.89 ,25.98 
-66.48 ,-2.49 
-84.33 ,7.85 
-13.84 ,-29.77 
-48.58 ,-22.58 
-63.30 ,-96.04 
34.40 ,15.34 
26.17 ,81.58 
-28.74 ,-29.06 
50.55 ,72.12 
21.58 ,-50.26 
106.30 ,62.80 
-7.54 ,99.42 
-17.67 ,-65.39 
-26.58 ,-43.26 
-18.40 ,28.06 
-37.29 ,-36.46 
47.63 ,11.09 
134.50 ,46.01 
-135.95 ,-134.54 
42.74 ,90.63 
2.93 ,25.39 
-83.60 ,-36.75 
-30.01 ,-3.90 
-5.32 ,22.19 
-5.64 ,55.14 
-50.52 ,26.04 
-2.86 ,-20.68 
-0.35 ,116.20 
47.07 ,56.84 
-22.82 ,-50.08 
37.53 ,-41.55 
0.40 ,-43.19 
16.91 ,-39.03 
3.82 ,18.58 
-19.01 ,-52.84 
83.66 ,-16.61 
-143.46 ,-143.90 
-24.72 ,-85.99 
89.47 ,21.25 
-28.41 ,5.51 
65.40 ,75.92 
46.72 ,72.43 
61.44 ,97.93 
36.55 ,31.65 
-25.35 ,-68.82 
-62.04 ,32.62 
-10.73 ,19.54 
-1.86 ,-7.51 
-134.13 ,-73.38 
-60.75 ,-106.29 
7.09 ,-6.81 
-65.75 ,-88.88 
-22.17 ,-21.42 
-79.67 ,-69.03 
95.78 ,15.68 
34.30 ,33.93 
48.13 ,22.66 
43.57 ,-54.87 
-4.56 ,112.64 
-69.53 ,-22.52 
65.80 ,-30.15 
33.27 ,44.19 
78.52 ,22.80 
47.00 ,53.75 
11.77 ,21.54 
27.47 ,92.29 
-5.09 ,62.22 
118.39 ,-3.90 
146.60 ,78.42 
-9.02 ,15.17 
64.29 ,76.35 
-4.26 ,-14.62 
72.53 ,32.81 
-85.76 ,-67.96 
-14.79 ,59.01 
-78.26 ,-27.50 
-60.37 ,-23.31 
-25.69 ,16.11 
-13.52 ,-51.06 
-9.99 ,-14.12 
-45.82 ,-14.39 
-172.23 ,-73.66 
18.35 ,2.18 
-36.80 ,22.85 
0.50 ,-94.51 
-76.26 ,3.57 
-103.08 ,-36.58 
35.12 ,18.64 
-50.95 ,-71.55 
-50.69 ,21.17 
17.41 ,5.83 
0.43 ,-23.02 
-144.39 ,-124.41 
-10.55 ,-29.73 
71.23 ,-17.89 
-45.08 ,-17.53 
-77.44 ,-36.16 
-43.36 ,-48.02 
39.29 ,-105.30 
40.05 ,38.55 
-25.97 ,-89.67 
-36.83 ,-46.12 
-3.12 ,0.15 
-18.40 ,63.59 
-66.18 ,-67.50 
12.86 ,31.34 
6.35 ,39.57 
62.21 ,58.79 
8.81 ,7.86 
37.07 ,23.07 
36.57 ,37.07 
88.06 ,-44.86 
22.25 ,33.56 
3.04 ,-42.31 
-206.80 ,-31.01 
40.89 ,57.67 
-21.23 ,24.75 
5.03 ,38.51 
-98.15 ,-42.19 
-47.39 ,-68.77 
-64.40 ,-106.70 
-24.64 ,-53.85 
72.34 ,39.17 
78.12 ,74.39 
-90.17 ,-82.56 
-58.19 ,38.43 
30.87 ,72.42 
-72.14 ,-27.39 
-89.36 ,-12.85 
95.54 ,93.86 
30.06 ,-73.77 
17.81 ,1.06 
4.73 ,56.01 
-56.48 ,-114.99 
87.51 ,5.67 
6.99 ,77.96 
-24.79 ,-54.87 
-88.19 ,-12.25 
-36.93 ,12.18 
-33.06 ,28.78 
18.39 ,18.45 
-19.40 ,-26.30 
-23.74 ,-6.00 
66.45 ,3.92 
93.55 ,98.68 
18.68 ,93.34 
-21.29 ,-23.92 
-56.06 ,4.26 
3.48 ,-10.77 
-62.30 ,-38.66 
-11.92 ,-20.93 
-86.49 ,-45.82 
17.06 ,-76.70 
-11.73 ,-24.79 
-58.45 ,-44.43 
132.20 ,85.69 
-44.26 ,-31.40 
63.90 ,33.14 
34.19 ,-19.11 
43.51 ,55.31 
51.71 ,81.66 
-48.33 ,-40.27 
-82.87 ,-63.65 
-12.01 ,-19.77 
-2.77 ,49.98 
-51.15 ,-32.18 
95.33 ,41.78 
112.16 ,90.94 
-22.95 ,-79.98 
-11.85 ,81.11 
26.72 ,-4.82 
87.91 ,11.78 
91.42 ,-17.88 
-11.47 ,-68.68 
-79.59 ,10.05 
66.48 ,146.85 
-75.35 ,-59.62 
-17.28 ,101.09 
-108.07 ,-60.83 
3.61 ,3.05 
-47.96 ,-111.50 
-0.56 ,-35.80 
60.12 ,79.13 
-23.04 ,-7.34 
57.66 ,44.21 
71.09 ,-26.57 
96.17 ,104.05 
-41.23 ,-72.42 
-41.44 ,-63.57 
-79.40 ,-86.99 
-46.90 ,-59.76 
-31.76 ,-61.16 
-16.95 ,48.38 
-12.99 ,-73.70 
35.76 ,42.72 
-37.26 ,-18.53 
-110.02 ,-8.28 
47.07 ,47.57 
57.35 ,103.73 
-50.13 ,-38.58 
-190.74 ,-163.32 
33.82 ,5.40 
-57.43 ,41.69 
31.22 ,42.74 
114.96 ,30.92 
-52.97 ,-8.76 
143.64 ,45.82 
-32.78 ,34.13 
-35.09 ,9.85 
29.21 ,93.60 
-49.96 ,-151.95 
-48.47 ,-10.27 
-84.00 ,-69.10 
23.34 ,-97.80 
-17.93 ,-79.26 
-80.10 ,-42.03 
-177.67 ,-54.23 
11.52 ,-20.34 
-65.54 ,-80.27 
91.72 ,16.36 
10.78 ,-65.26 
-38.31 ,-7.12 
24.54 ,39.84 
-34.88 ,1.14 
-22.65 ,-77.61 
27.27 ,101.06 
-46.91 ,-10.18 
-34.29 ,-23.56 
5.14 ,-82.44 
137.87 ,67.80 
-70.93 ,-49.75 
-103.56 ,28.98 
-93.48 ,-78.31 
-79.13 ,-40.63 
67.10 ,56.14 
103.94 ,65.63 
128.05 ,78.31 
16.76 ,55.39 
-22.63 ,-59.46 
-68.66 ,-110.86 
-4.11 ,-29.11 
-117.01 ,-28.20 
-4.96 ,-103.38 
75.04 ,-51.25 
-12.12 ,48.80 
37.02 ,41.11 
-50.49 ,-50.92 
51.11 ,-81.66 
2.56 ,22.41 
-25.50 ,-57.92 
0.45 ,32.84 
38.59 ,-24.77 
-26.66 ,34.38 
-88.58 ,45.17 
69.65 ,-22.25 
-37.45 ,-40.53 
-8.72 ,48.38 
7.02 ,8.53 
-56.03 ,-3.59 
52.88 ,62.65 
46.97 ,16.94 
83.06 ,8.05 
82.08 ,110.92 
94.49 ,56.35 
84.96 ,46.89 
-39.93 ,-28.83 
-15.72 ,44.81 
-4.55 ,-24.67 
-6.44 ,32.97 
-47.27 ,-9.84 
-52.45 ,-33.40 
-53.68 ,18.58 
93.60 ,85.65 
-17.77 ,-36.89 
97.42 ,99.33 
-113.77 ,-95.21 
-24.20 ,1.48 
-58.34 ,4.60 
-171.98 ,-3.30 
14.69 ,66.69 
67.56 ,37.12 
5.32 ,5.83 
19.77 ,-1.26 
-21.99 ,-53.62 
-128.45 ,-129.97 
53.67 ,-76.56 
-15.94 ,-56.01 
133.15 ,80.88 
28.84 ,27.53 
-112.38 ,-23.55 
-15.10 ,-29.20 
-19.13 ,-2.68 
